Time,Inj Gas Meter Volume Instantaneous,Inj Gas Meter Volume Setpoint,Inj Gas Valve Percent Open,Deviation,Time Difference (minutes),Rate of Change Volume (per minute)
2024-10-05 11:12:00,735.9544000000005,750.0,42.5956433333333,0.0187274666666659,2.0,0.2501000000002591
2024-10-05 11:14:00,734.70435,750.0,42.598915,0.0203942,2.0,-0.6250250000002779
2024-10-05 11:16:00,735.6225000000001,750.0,42.59647,0.0191699999999999,2.0,0.4590750000000412
2024-10-05 11:18:00,735.24315,750.0,42.59748,0.0196757999999999,2.0,-0.18967500000002246
2024-10-05 11:20:00,733.761525,750.0,42.60143,0.0216512999999999,2.0,-0.7408125000000041
2024-10-05 11:22:00,734.65155,750.0,42.599055,0.0204645999999999,2.0,0.44501250000001846
2024-10-05 11:24:00,733.682325,750.0,42.601475,0.0217569,2.0,-0.48461250000002565
2024-10-05 11:26:00,733.9852500000001,750.0,42.600825,0.0213529999999999,2.0,0.15146250000003647
2024-10-05 11:28:00,733.554675,750.0,42.60243,0.0219271,2.0,-0.21528750000004493
2024-10-05 11:30:00,733.35015,750.0,42.60252,0.0221998,2.0,-0.10226249999999482
2024-10-05 11:34:00,733.3495000000005,750.0,42.6030266666667,0.022200666666666,4.0,-0.00016249999987394403
2024-10-05 11:36:00,732.51855,750.0,42.603025,0.0233085999999999,2.0,-0.4154750000002423
2024-10-05 11:38:00,733.942275,750.0,42.59993,0.0214103,2.0,0.7118624999999952
2024-10-05 11:40:00,732.545475,750.0,42.603265,0.0232726999999999,2.0,-0.6983999999999924
2024-10-05 11:42:00,732.762525,750.0,42.60295,0.0229833,2.0,0.108524999999986
2024-10-05 11:44:00,733.452825,750.0,42.603075,0.0220629,2.0,0.34514999999998963
2024-10-05 11:46:00,732.7539499999995,750.0,42.6040366666667,0.022994733333334,2.0,-0.3494375000002492
2024-10-05 11:48:00,732.1822500000001,750.0,42.605245,0.0237569999999999,2.0,-0.28584999999969796
2024-10-05 11:50:00,732.1929,750.0,42.605505,0.0237427999999999,2.0,0.005324999999970714
2024-10-05 11:52:00,731.8881,750.0,42.60557,0.0241491999999999,2.0,-0.1524000000000001
2024-10-05 11:54:00,731.15655,750.0,42.608665,0.0251245999999999,2.0,-0.3657749999999851
2024-10-05 11:58:00,732.4570000000006,750.0,42.6042233333333,0.0233906666666659,4.0,0.3251125000001309
2024-10-05 12:00:00,734.183175,750.0,42.60165,0.0210890999999999,2.0,0.8630874999997218
2024-10-05 12:02:00,734.36985,750.0,42.5992,0.0208401999999999,2.0,0.09333750000001828
2024-10-05 12:04:00,733.07475,750.0,42.59643,0.022567,2.0,-0.6475500000000238
2024-10-05 12:06:00,734.9055000000001,750.0,42.597915,0.0201259999999999,2.0,0.91537500000004
2024-10-05 12:08:00,736.33755,750.0,42.59556,0.0182166,2.0,0.7160249999999451
2024-10-05 12:10:00,733.8463000000005,750.0,42.60055,0.021538266666666,2.0,-1.245624999999734
2024-10-05 12:12:00,733.78965,750.0,42.60036,0.0216137999999999,2.0,-0.028325000000222644
2024-10-05 12:14:00,734.2677,750.0,42.600885,0.0209764,2.0,0.23902499999996962
2024-10-05 12:16:00,734.181,750.0,42.60315,0.0210919999999999,2.0,-0.04334999999997535
2024-10-05 12:18:00,733.001025,750.0,42.603225,0.0226652999999999,2.0,-0.5899875000000065
2024-10-05 12:22:00,733.9797,750.0,42.6017666666667,0.0213604,4.0,0.24466874999998822
2024-10-05 12:24:00,735.1086,750.0,42.59739,0.0198551999999999,2.0,0.5644500000000221
2024-10-05 12:26:00,734.651325,750.0,42.599775,0.0204648999999999,2.0,-0.22863749999999072
2024-10-05 12:28:00,733.6464,750.0,42.601385,0.0218048,2.0,-0.5024625000000356
2024-10-05 12:30:00,733.899825,750.0,42.601235,0.0214669,2.0,0.12671249999999645
2024-10-05 12:32:00,732.8734000000005,750.0,42.6037033333333,0.0228354666666659,2.0,-0.5132124999997245
2024-10-05 12:34:00,731.50575,750.0,42.60778,0.0246589999999999,2.0,-0.6838250000002404
2024-10-05 12:36:00,729.2885249999999,750.0,42.613235,0.0276153,2.0,-1.1086125000000493
2024-10-05 12:38:00,731.848275,750.0,42.60747,0.0242023,2.0,1.279875000000004
2024-10-05 12:40:00,731.70435,750.0,42.606465,0.0243942,2.0,-0.07196249999998372
2024-10-05 12:44:00,732.7884,750.0,42.60512,0.0229487999999999,4.0,0.27101250000001187
2024-10-05 12:46:00,731.45685,750.0,42.6072966666667,0.0247241999999999,2.0,-0.6657749999999965
2024-10-05 12:48:00,732.2370000000001,750.0,42.604385,0.0236839999999998,2.0,0.3900750000000244
2024-10-05 12:50:00,731.5386000000001,750.0,42.60674,0.0246151999999998,2.0,-0.3491999999999962
2024-10-05 12:52:00,732.7557,750.0,42.605615,0.0229923999999999,2.0,0.6085499999999797
2024-10-05 12:54:00,732.11505,750.0,42.605805,0.0238466,2.0,-0.3203250000000253
2024-10-05 12:56:00,729.6716500000005,750.0,42.6121833333333,0.027104466666666,2.0,-1.221699999999771
2024-10-05 12:58:00,728.8875,750.0,42.612885,0.0281499999999999,2.0,-0.39207500000020445
2024-10-05 13:00:00,729.9368999999999,750.0,42.60996,0.0267508000000001,2.0,0.5246999999999389
2024-10-05 13:02:00,729.137925,750.0,42.61563,0.0278161,2.0,-0.3994874999999638
2024-10-05 13:04:00,730.10835,750.0,42.6111,0.0265222,2.0,0.4852124999999887
2024-10-05 13:08:00,730.6995750000001,750.0,42.61198,0.0257338999999998,4.0,0.14780625000003056
2024-10-05 13:10:00,731.0373,750.0,42.6097733333333,0.0252836,2.0,0.16886249999993197
2024-10-05 13:12:00,730.0308,750.0,42.610505,0.0266256,2.0,-0.50324999999998
2024-10-05 13:14:00,727.901475,750.0,42.61578,0.0294646999999999,2.0,-1.0646624999999972
2024-10-05 13:16:00,728.20545,750.0,42.61693,0.0290593999999999,2.0,0.15198750000001837
2024-10-05 13:18:00,727.98225,750.0,42.616095,0.0293569999999999,2.0,-0.11160000000000991
2024-10-05 13:20:00,727.5962500000005,750.0,42.6162133333333,0.0298716666666659,2.0,-0.19299999999975626
2024-10-05 13:22:00,727.616175,750.0,42.618865,0.0298451,2.0,0.009962499999744523
2024-10-05 13:24:00,726.68535,750.0,42.61712,0.0310862,2.0,-0.46541250000001355
2024-10-05 13:26:00,727.9386,750.0,42.61734,0.0294152,2.0,0.62662499999999
2024-10-05 13:28:00,728.0678250000001,750.0,42.617095,0.0292428999999998,2.0,0.06461250000006658
2024-10-05 13:32:00,728.0978250000001,750.0,42.617135,0.0292028999999999,4.0,0.007499999999993179
2024-10-05 13:34:00,726.9096,750.0,42.6204466666667,0.0307872,2.0,-0.5941125000000511
2024-10-05 13:36:00,725.2076999999999,750.0,42.623095,0.0330564,2.0,-0.8509500000000116
2024-10-05 13:38:00,725.45715,750.0,42.6234,0.0327238,2.0,0.12472500000001219
2024-10-05 13:40:00,725.71785,750.0,42.622655,0.0323762,2.0,0.13035000000002128
2024-10-05 13:42:00,726.47175,750.0,42.620675,0.0313709999999999,2.0,0.3769500000000221
2024-10-05 13:44:00,726.5906500000004,750.0,42.6201933333333,0.031212466666666,2.0,0.05945000000019718
2024-10-05 13:46:00,725.579475,750.0,42.622005,0.0325607,2.0,-0.5055875000002175
2024-10-05 13:48:00,725.8145999999999,750.0,42.62322,0.0322472,2.0,0.11756249999996271
2024-10-05 13:50:00,726.58275,750.0,42.619255,0.0312229999999999,2.0,0.38407500000005257
2024-10-05 13:52:00,725.93505,750.0,42.620065,0.0320865999999999,2.0,-0.3238499999999931
2024-10-05 13:56:00,726.9964500000001,750.0,42.6198766666667,0.0306713999999998,4.0,0.2653500000000122
2024-10-05 13:58:00,727.51365,750.0,42.619135,0.0299818,2.0,0.25859999999994443
2024-10-05 14:00:00,728.0678250000001,750.0,42.61825,0.0292428999999998,2.0,0.2770875000000501
2024-10-05 14:02:00,726.6309,750.0,42.62076,0.0311588,2.0,-0.7184625000000437
2024-10-05 14:04:00,726.88545,750.0,42.62164,0.0308194,2.0,0.12727499999999736
2024-10-05 14:06:00,728.37735,750.0,42.615245,0.0288302,2.0,0.7459499999999935
2024-10-05 14:08:00,730.4518999999996,750.0,42.60938,0.0260641333333339,2.0,1.037274999999795
2024-10-05 14:10:00,733.975875,750.0,42.59931,0.0213655,2.0,1.7619875000002025
2024-10-05 14:12:00,733.1142749999999,750.0,42.601175,0.0225143000000001,2.0,-0.4308000000000334
2024-10-05 14:14:00,735.38895,750.0,42.596815,0.0194813999999999,2.0,1.1373375000000578
2024-10-05 14:16:00,735.608475,750.0,42.597055,0.0191887,2.0,0.109762499999988
2024-10-05 14:20:00,736.84215,750.0,42.59367,0.0175438,4.0,0.3084187499999871
2024-10-05 14:22:00,734.4774499999995,750.0,42.5999833333333,0.0206967333333339,2.0,-1.1823500000002127
2024-10-05 14:24:00,734.786775,750.0,42.598895,0.0202842999999999,2.0,0.1546625000002564
2024-10-05 14:26:00,735.42105,750.0,42.5981,0.0194385999999999,2.0,0.3171375000000012
2024-10-05 14:28:00,734.810025,750.0,42.595435,0.0202533,2.0,-0.3055125000000203
2024-10-05 14:30:00,734.012475,750.0,42.59976,0.0213167,2.0,-0.39877500000000055
2024-10-05 14:32:00,734.1718000000005,750.0,42.5998466666667,0.0211042666666659,2.0,0.07966250000026776
2024-10-05 14:34:00,733.568475,750.0,42.603125,0.0219086999999999,2.0,-0.30166250000024775
2024-10-05 14:36:00,736.420575,750.0,42.593285,0.0181059,2.0,1.4260499999999752
2024-10-05 14:38:00,735.25695,750.0,42.59753,0.0196574,2.0,-0.5818125000000123
2024-10-05 14:40:00,735.141,750.0,42.59852,0.019812,2.0,-0.057974999999999
2024-10-05 14:44:00,735.23385,750.0,42.5966533333333,0.0196882,4.0,0.023212499999999636
2024-10-05 14:46:00,734.46345,750.0,42.600665,0.0207154,2.0,-0.38519999999999754
2024-10-05 14:48:00,734.3034749999999,750.0,42.599775,0.0209287,2.0,-0.07998750000001564
2024-10-05 14:50:00,733.75125,750.0,42.59815,0.0216649999999999,2.0,-0.2761124999999538
2024-10-05 14:52:00,734.53395,750.0,42.599285,0.0206213999999999,2.0,0.39134999999998854
2024-10-05 14:54:00,733.663425,750.0,42.601635,0.0217821,2.0,-0.43526250000002165
2024-10-05 14:56:00,734.6161500000001,750.0,42.600995,0.0205117999999999,2.0,0.4763625000000502
2024-10-05 14:58:00,731.43255,750.0,42.60527,0.0247566,2.0,-1.5918000000000347
2024-10-05 15:00:00,732.299325,750.0,42.605225,0.0236009,2.0,0.4333874999999807
2024-10-05 15:02:00,732.3876,750.0,42.60484,0.0234831999999999,2.0,0.04413750000003347
2024-10-05 15:06:00,733.3719,750.0,42.60135,0.0221708,4.0,0.2460749999999905
2024-10-05 15:08:00,735.336,750.0,42.5971766666667,0.0195519999999999,2.0,0.9820500000000152
2024-10-05 15:10:00,735.3126,750.0,42.59626,0.0195832,2.0,-0.011700000000018917
2024-10-05 15:12:00,733.894425,750.0,42.60115,0.0214741,2.0,-0.7090875000000096
2024-10-05 15:14:00,734.52045,750.0,42.59993,0.0206394,2.0,0.31301250000001346
2024-10-05 15:16:00,732.65115,750.0,42.60183,0.0231317999999999,2.0,-0.9346499999999764
2024-10-05 15:18:00,729.1873000000005,750.0,42.60741,0.0277502666666659,2.0,-1.7319249999997623
2024-10-05 15:20:00,730.7885249999999,750.0,42.6079,0.0256153,2.0,0.8006124999997155
2024-10-05 15:22:00,731.3781,750.0,42.60803,0.0248291999999999,2.0,0.29478750000004084
2024-10-05 15:24:00,730.193925,750.0,42.61035,0.0264080999999999,2.0,-0.592087499999991
2024-10-05 15:26:00,729.934575,750.0,42.6107,0.0267539,2.0,-0.1296750000000202
2024-10-05 15:30:00,731.6958,750.0,42.60747,0.0244056,4.0,0.4403062499999919
2024-10-05 15:32:00,733.4475499999995,750.0,42.6028066666667,0.0220699333333339,2.0,0.8758749999997804
2024-10-05 15:34:00,732.9857999999999,750.0,42.598595,0.0226856,2.0,-0.23087499999979855
2024-10-05 15:36:00,731.38095,750.0,42.60681,0.0248254,2.0,-0.8024249999999711
2024-10-05 15:38:00,733.2354,750.0,42.59878,0.0223527999999999,2.0,0.9272250000000213
2024-10-05 15:40:00,733.8636750000001,750.0,42.60005,0.0215150999999999,2.0,0.3141375000000153
2024-10-05 15:42:00,733.2021,750.0,42.603355,0.0223972,2.0,-0.3307875000000422
2024-10-05 15:44:00,734.137425,750.0,42.600195,0.0211500999999999,2.0,0.4676625000000172
2024-10-05 15:46:00,732.9209999999999,750.0,42.60708,0.022772,2.0,-0.608212500000036
2024-10-05 15:48:00,730.363575,750.0,42.610025,0.0261819,2.0,-1.2787124999999833
2024-10-05 15:50:00,731.6078249999999,750.0,42.606735,0.0245229,2.0,0.6221249999999827
2024-10-05 15:54:00,731.681625,750.0,42.608015,0.0244244999999999,4.0,0.01845000000002983
2024-10-05 15:56:00,731.205675,750.0,42.60836,0.0250590999999999,2.0,-0.23797500000000582
2024-10-05 15:58:00,732.0938249999999,750.0,42.60626,0.0238749000000001,2.0,0.44407499999994116
2024-10-05 16:00:00,732.3174750000001,750.0,42.60501,0.0235766999999999,2.0,0.11182500000006712
2024-10-05 16:02:00,731.4174,750.0,42.60765,0.0247767999999999,2.0,-0.45003750000000764
2024-10-05 16:04:00,732.399975,750.0,42.605305,0.0234666999999999,2.0,0.49128749999999854
2024-10-05 16:06:00,733.2819,750.0,42.60336,0.0222908,2.0,0.44096249999995507
2024-10-05 16:08:00,732.12585,750.0,42.60799,0.0238321999999999,2.0,-0.5780249999999683
2024-10-05 16:10:00,731.294025,750.0,42.60805,0.0249412999999999,2.0,-0.41591249999999036
2024-10-05 16:12:00,731.0639249999999,750.0,42.6072,0.0252481000000001,2.0,-0.11505000000005339
2024-10-05 16:14:00,727.1844,750.0,42.618845,0.0304208,2.0,-1.939762499999972
2024-10-05 16:18:00,726.6221250000001,750.0,42.620765,0.0311704999999998,4.0,-0.1405687499999715
2024-10-05 16:20:00,724.957125,750.0,42.62249,0.0333904999999999,2.0,-0.8325000000000387
2024-10-05 16:22:00,724.6474499999999,750.0,42.62504,0.0338034,2.0,-0.15483750000004193
2024-10-05 16:24:00,724.2570000000001,750.0,42.62613,0.0343239999999999,2.0,-0.1952249999999367
2024-10-05 16:26:00,724.4122500000001,750.0,42.62596,0.0341169999999998,2.0,0.07762500000001182
2024-10-05 16:28:00,724.1508,750.0,42.629765,0.0344655999999999,2.0,-0.13072500000004084
2024-10-05 16:30:00,722.6105500000006,750.0,42.63167,0.0365192666666659,2.0,-0.7701249999997231
2024-10-05 16:32:00,722.2002,750.0,42.63115,0.0370664,2.0,-0.20517500000028122
2024-10-05 16:34:00,721.0644,750.0,42.63575,0.0385808,2.0,-0.5679000000000087
2024-10-05 16:36:00,719.1801,750.0,42.63601,0.0410931999999999,2.0,-0.9421499999999696
2024-10-05 16:38:00,722.34675,750.0,42.90245,0.0368709999999999,2.0,1.583325000000002
2024-10-05 16:42:00,720.4401,750.0,43.57849,0.0394131999999999,4.0,-0.4766625000000033
2024-10-05 16:44:00,720.1954499999999,750.0,44.25404,0.0397394,2.0,-0.1223250000000462
2024-10-05 16:46:00,720.873975,750.0,45.124625,0.0388347,2.0,0.339262500000018
2024-10-05 16:48:00,721.938075,750.0,45.52836,0.0374158999999999,2.0,0.5320500000000266
2024-10-05 16:50:00,722.706375,750.0,45.592945,0.0363915,2.0,0.3841499999999769
2024-10-05 16:52:00,722.26605,750.0,45.73069,0.0369786,2.0,-0.22016250000001492
2024-10-05 16:54:00,722.5046500000005,750.0,45.7277333333333,0.0366604666666659,2.0,0.11930000000029395
2024-10-05 16:56:00,723.0942,750.0,45.72526,0.0358744,2.0,0.29477499999973134
2024-10-05 16:58:00,724.6422,750.0,45.72318,0.0338104,2.0,0.7740000000000009
2024-10-05 17:00:00,723.99405,750.0,45.72334,0.0346745999999999,2.0,-0.32407499999999345
2024-10-05 17:02:00,724.7532,750.0,45.72343,0.0336624,2.0,0.37957499999998845
2024-10-05 17:06:00,722.9949,750.0,45.72735,0.0360067999999999,4.0,-0.4395749999999907
2024-10-05 17:08:00,723.750525,750.0,45.723725,0.0349992999999999,2.0,0.37781250000000455
2024-10-05 17:10:00,724.34025,750.0,45.72306,0.034213,2.0,0.29486249999996517
2024-10-05 17:12:00,724.703925,750.0,45.72169,0.0337280999999999,2.0,0.18183750000002874
2024-10-05 17:14:00,723.1509,750.0,45.730335,0.0357988,2.0,-0.7765125000000239
2024-10-05 17:16:00,721.9308,750.0,45.7272,0.0374256,2.0,-0.6100500000000011
2024-10-05 17:18:00,721.675275,750.0,45.728905,0.0377662999999999,2.0,-0.12776249999996026
2024-10-05 17:20:00,720.7893,750.0,45.875025,0.0389475999999999,2.0,-0.4429875000000152
2024-10-05 17:22:00,721.6438499999999,750.0,46.28453,0.0378082000000001,2.0,0.4272749999999519
2024-10-05 17:24:00,719.3835,750.0,46.55462,0.0408219999999999,2.0,-1.1301749999999515
2024-10-05 17:28:00,720.02385,750.0,46.9584,0.0399681999999999,4.0,0.16008750000000305
2024-10-05 17:30:00,727.674675,750.0,49.29815,0.0297671,2.0,3.8254124999999704
2024-10-05 17:32:00,737.5029000000001,750.0,49.74997,0.0166627999999999,2.0,4.914112500000044
2024-10-05 17:34:00,737.7639,750.0,49.75065,0.0163147999999999,2.0,0.13049999999998363
2024-10-05 17:36:00,742.49145,750.0,49.7343,0.0100114,2.0,2.3637749999999755
2024-10-05 17:38:00,741.35025,750.0,49.73903,0.011533,2.0,-0.5706000000000131
2024-10-05 17:40:00,741.53805,750.0,49.73614,0.0112826,2.0,0.09390000000001919
2024-10-05 17:42:00,741.2311500000001,750.0,49.73901,0.0116917999999999,2.0,-0.1534499999999639
2024-10-05 17:44:00,742.927425,750.0,49.73323,0.0094301,2.0,0.8481374999999503
2024-10-05 17:46:00,744.4755,750.0,49.72866,0.0073659999999999,2.0,0.7740375000000199
2024-10-05 17:48:00,744.76215,750.0,49.729,0.0069837999999999,2.0,0.14332500000000437
2024-10-05 17:52:00,745.712025,750.0,49.725385,0.0057172999999999,4.0,0.237468750000005
2024-10-05 17:54:00,746.940225,750.0,49.722835,0.0040796999999999,2.0,0.6141000000000076
2024-10-05 17:56:00,745.22925,750.0,49.72773,0.006361,2.0,-0.8554875000000379
2024-10-05 17:58:00,746.3115,750.0,49.725995,0.0049179999999999,2.0,0.5411250000000223
2024-10-05 18:00:00,746.1318,750.0,49.72305,0.0051576,2.0,-0.08985000000001264
2024-10-05 18:02:00,745.7926500000001,750.0,49.72728,0.0056097999999998,2.0,-0.16957499999995207
2024-10-05 18:04:00,747.123075,750.0,49.725525,0.0038359,2.0,0.6652124999999387
2024-10-05 18:06:00,746.90985,750.0,49.7234,0.0041201999999999,2.0,-0.1066124999999829
2024-10-05 18:08:00,746.34195,750.0,49.7247,0.0048774,2.0,-0.28395000000000437
2024-10-05 18:10:00,745.59075,750.0,49.72678,0.005879,2.0,-0.3756000000000199
2024-10-05 18:12:00,745.4802,750.0,49.7252,0.0060264,2.0,-0.055274999999994634
2024-10-05 18:16:00,747.4824,750.0,49.72398,0.0033568,4.0,0.500550000000004
2024-10-05 18:18:00,745.8587500000006,750.0,49.7264833333333,0.0055216666666659,2.0,-0.8118249999997147
2024-10-05 18:20:00,748.2531,750.0,49.72076,0.0023291999999999,2.0,1.1971749999997314
2024-10-05 18:22:00,747.7194,750.0,49.7226,0.0030408,2.0,-0.26685000000003356
2024-10-05 18:24:00,745.28865,750.0,49.72393,0.0062818,2.0,-1.2153749999999945
2024-10-05 18:26:00,746.98395,750.0,49.72319,0.0040213999999999,2.0,0.8476500000000442
2024-10-05 18:28:00,746.550975,750.0,49.72549,0.0045987,2.0,-0.21648750000002792
2024-10-05 18:30:00,747.1102500000001,750.0,49.72284,0.0038529999999999,2.0,0.2796375000000353
2024-10-05 18:32:00,746.6277,750.0,49.72412,0.0044963999999999,2.0,-0.2412750000000301
2024-10-05 18:34:00,745.7958,750.0,49.726345,0.0056056,2.0,-0.41595000000000937
2024-10-05 18:36:00,746.183025,750.0,49.72531,0.0050892999999999,2.0,0.19361250000002883
2024-10-05 18:40:00,747.8444999999999,750.0,49.72087,0.002874,4.0,0.41536874999997053
2024-10-05 18:42:00,748.4352749999999,750.0,49.72021,0.0020863,2.0,0.2953875000000039
2024-10-05 18:44:00,749.19195,750.0,49.71564,0.0010773999999999,2.0,0.3783375000000433
2024-10-05 18:46:00,748.30335,750.0,49.71963,0.0022621999999999,2.0,-0.44429999999999836
2024-10-05 18:48:00,749.4408000000001,750.0,49.71606,0.0007455999999998,2.0,0.568725000000029
2024-10-05 18:50:00,749.247,750.0,49.71812,0.001004,2.0,-0.09690000000006194
2024-10-05 18:52:00,748.140375,750.0,49.720025,0.0024795,2.0,-0.5533125000000041
2024-10-05 18:54:00,749.08755,750.0,49.71754,0.0012166,2.0,0.4735875000000078
2024-10-05 18:56:00,750.0144,750.0,49.71507,-1.9200000000031045e-05,2.0,0.4634250000000293
2024-10-05 18:58:00,749.4313500000001,750.0,49.71661,0.0007581999999999,2.0,-0.2915249999999787
2024-10-05 19:00:00,750.000825,750.0,49.715095,-1.099999999951251e-06,2.0,0.2847374999999488
2024-10-05 19:04:00,749.51925,750.0,49.71638,0.0006409999999999,4.0,-0.12039374999997676
2024-10-05 19:06:00,749.8977,750.0,49.71561,0.0001364,2.0,0.1892249999999649
2024-10-05 19:08:00,748.8334500000001,750.0,49.71918,0.0015553999999998,2.0,-0.5321249999999509
2024-10-05 19:10:00,749.34345,750.0,49.71485,0.0008754,2.0,0.2549999999999386
2024-10-05 19:12:00,750.0600000000001,750.0,49.71542,-8.000000000007883e-05,2.0,0.35827500000004875
2024-10-05 19:14:00,749.206275,750.0,49.717205,0.0010582999999999,2.0,-0.426862500000027
2024-10-05 19:16:00,751.70565,750.0,49.710715,-0.0022741999999999,2.0,1.2496874999999932
2024-10-05 19:18:00,753.9039,750.0,49.70601,-0.0052052,2.0,1.099125000000015
2024-10-05 19:20:00,755.1918000000001,750.0,49.70211,-0.0069224,2.0,0.643950000000018
2024-10-05 19:22:00,755.9052,750.0,49.70034,-0.0078736,2.0,0.35669999999998936
2024-10-05 19:24:00,752.14425,750.0,49.70908,-0.002859,2.0,-1.88047499999999
2024-10-05 19:28:00,751.8531,750.0,49.709255,-0.0024708,4.0,-0.072787500000004
2024-10-05 19:30:00,752.74305,750.0,49.708,-0.0036574,2.0,0.44497499999999945
2024-10-05 19:32:00,751.4979000000001,750.0,49.70954,-0.0019972,2.0,-0.6225749999999834
2024-10-05 19:34:00,751.300875,750.0,49.71627,-0.0017345,2.0,-0.09851250000002665
2024-10-05 19:36:00,751.4157,750.0,49.71081,-0.0018876,2.0,0.05741249999999809
2024-10-05 19:38:00,752.3007,750.0,49.71069,-0.0030676,2.0,0.44249999999999545
2024-10-05 19:40:00,752.82105,750.0,49.70729,-0.0037614,2.0,0.2601750000000038
2024-10-05 19:42:00,752.8263000000001,750.0,49.70903,-0.0037684,2.0,0.002625000000023192
2024-10-05 19:44:00,752.45295,750.0,49.70779,-0.0032705999999999,2.0,-0.18667500000003656
2024-10-05 19:46:00,753.0106499999999,750.0,49.70814,-0.0040141999999999,2.0,0.27884999999997717
2024-10-05 19:50:00,751.4226,750.0,49.71126,-0.0018967999999999,4.0,-0.3970124999999882
2024-10-05 19:52:00,752.9860999999995,750.0,49.7071066666667,-0.003981466666666,2.0,0.7817499999997608
2024-10-05 19:54:00,754.26645,750.0,49.70367,-0.0056885999999999,2.0,0.6401750000002266
2024-10-05 19:56:00,754.0479,750.0,49.70444,-0.0053972,2.0,-0.10927499999996826
2024-10-05 19:58:00,754.560825,750.0,49.70363,-0.0060811,2.0,0.2564624999999978
2024-10-05 20:00:00,752.42385,750.0,49.7061,-0.0032318,2.0,-1.0684875000000034
2024-10-05 20:02:00,750.215025,750.0,49.71292,-0.0002866999999999,2.0,-1.1044125000000236
2024-10-05 20:04:00,751.9503,750.0,49.710285,-0.0026003999999999,2.0,0.8676375000000007
2024-10-05 20:06:00,753.8928,750.0,49.7068,-0.0051903999999999,2.0,0.9712499999999977
2024-10-05 20:08:00,753.95385,750.0,49.70345,-0.0052717999999999,2.0,0.03052500000001146
2024-10-05 20:10:00,753.6025500000001,750.0,49.707285,-0.0048034,2.0,-0.1756499999999619
2024-10-05 20:14:00,756.01425,750.0,49.698,-0.0080189999999999,4.0,0.6029249999999706
2024-10-05 20:16:00,754.7506000000005,750.0,49.7026766666667,-0.006334133333334,2.0,-0.6318249999997079
2024-10-05 20:18:00,754.1573999999999,750.0,49.70613,-0.0055431999999999,2.0,-0.2966000000002964
2024-10-05 20:20:00,756.87195,750.0,49.69673,-0.0091625999999999,2.0,1.3572750000000156
2024-10-05 20:22:00,755.6079,750.0,49.700065,-0.0074771999999999,2.0,-0.6320249999999987
2024-10-05 20:24:00,755.306025,750.0,49.70106,-0.0070746999999999,2.0,-0.15093749999999773
2024-10-05 20:26:00,756.38175,750.0,49.69804,-0.008509,2.0,0.537862500000017
2024-10-05 20:28:00,755.2146749999999,750.0,49.70138,-0.0069528999999999,2.0,-0.583537500000034
2024-10-05 20:30:00,754.0386000000001,750.0,49.70352,-0.0053848000000001,2.0,-0.5880374999999276
2024-10-05 20:32:00,758.00955,750.0,49.69293,-0.0106793999999999,2.0,1.9854749999999513
2024-10-05 20:34:00,755.60385,750.0,49.702335,-0.0074717999999999,2.0,-1.2028500000000122
2024-10-05 20:38:00,753.14235,750.0,49.71056,-0.0041897999999999,4.0,-0.6153750000000002
2024-10-05 20:40:00,752.131725,750.0,49.70755,-0.0028422999999999,2.0,-0.5053125000000023
2024-10-05 20:42:00,751.9970999999999,750.0,49.70888,-0.0026627999999999,2.0,-0.0673125000000141
2024-10-05 20:44:00,752.73945,750.0,49.70971,-0.0036526,2.0,0.37117500000005066
2024-10-05 20:46:00,752.2538999999999,750.0,49.70923,-0.0030051999999999,2.0,-0.24277500000005148
2024-10-05 20:48:00,751.473825,750.0,49.710255,-0.0019651,2.0,-0.3900374999999485
2024-10-05 20:50:00,751.47045,750.0,49.708495,-0.0019606,2.0,-0.0016875000000027285
2024-10-05 20:52:00,752.497575,750.0,49.70795,-0.0033300999999999,2.0,0.5135624999999777
2024-10-05 20:54:00,753.611025,750.0,49.70467,-0.0048147,2.0,0.5567250000000286
2024-10-05 20:56:00,753.6221250000001,750.0,49.70409,-0.0048295000000001,2.0,0.0055500000000279215
2024-10-05 20:58:00,752.7243,750.0,49.70422,-0.0036323999999999,2.0,-0.44891250000006266
2024-10-05 21:02:00,751.24185,750.0,49.709695,-0.0016557999999999,4.0,-0.3706124999999929
2024-10-05 21:04:00,751.7914499999999,750.0,49.71527,-0.0023885999999999,2.0,0.2747999999999706
2024-10-05 21:06:00,750.43215,750.0,49.71209,-0.0005761999999999,2.0,-0.679649999999981
2024-10-05 21:08:00,751.706175,750.0,49.71029,-0.0022749,2.0,0.6370125000000257
2024-10-05 21:10:00,751.9842,750.0,49.70963,-0.0026455999999999,2.0,0.13901249999997844
2024-10-05 21:12:00,750.8411249999999,750.0,49.714685,-0.0011214999999998,2.0,-0.5715375000000336
2024-10-05 21:14:00,751.1797000000006,750.0,49.7132066666667,-0.0015729333333341,2.0,0.16928750000033688
2024-10-05 21:16:00,751.5581999999999,750.0,49.70735,-0.0020775999999999,2.0,0.1892499999996744
2024-10-05 21:18:00,752.3516999999999,750.0,49.708585,-0.0031355999999999,2.0,0.39674999999999727
2024-10-05 21:20:00,751.8378,750.0,49.71074,-0.0024504,2.0,-0.2569499999999607
2024-10-05 21:22:00,750.4068,750.0,49.71341,-0.0005423999999999,2.0,-0.71550000000002
2024-10-05 21:26:00,751.3792500000001,750.0,49.7113366666667,-0.001839,4.0,0.2431125000000236
